# Head importance (L x H matrix)
1.962291151285171509e-01,6.259933114051818848e-02,9.981265664100646973e-02,1.852653771638870239e-01,3.725328296422958374e-01,2.536606937646865845e-01,1.076594442129135132e-01,2.657070308923721313e-01
1.536681801080703735e-01,4.071737825870513916e-02,1.656294018030166626e-01,1.658906787633895874e-01,2.697288244962692261e-01,2.028335779905319214e-01,7.743830978870391846e-02,1.566566973924636841e-01
8.183425664901733398e-02,1.444332301616668701e-02,4.827232658863067627e-02,6.896114349365234375e-02,1.179490536451339722e-01,6.984120607376098633e-02,7.388792932033538818e-02,1.158120185136795044e-01
