# Head importance (L x H matrix)
5.887679988518357277e-03,5.310101667419075966e-03,2.635034034028649330e-03,4.449693730566650629e-01,2.078173777554184198e-01,3.040296048857271671e-02,1.984478440135717392e-04,3.086848766542971134e-02
1.014656620100140572e-03,8.399422513321042061e-03,1.352581661194562912e-03,3.519606078043580055e-03,5.188825773075222969e-03,3.884671488776803017e-03,3.452109382487833500e-02,1.287081278860569000e-03
2.690356923267245293e-03,6.462983088567852974e-03,6.856281543150544167e-03,8.848395431414246559e-03,1.133378432132303715e-02,6.996146403253078461e-04,3.720005042850971222e-04,3.978479420766234398e-03
