# Head importance (L x H matrix)
1.733563281595706940e-02,1.806207001209259033e-02,2.369553968310356140e-02,6.399041041731834412e-03,2.873724326491355896e-02,1.010583154857158661e-02,6.137800402939319611e-03,2.846973948180675507e-03
7.432239130139350891e-03,8.423952385783195496e-03,6.509508937597274780e-03,7.693016901612281799e-03,2.069341577589511871e-02,5.262867547571659088e-03,3.589281812310218811e-03,1.533713191747665405e-03
5.976608954370021820e-03,2.280385233461856842e-03,2.336535602807998657e-03,6.157112307846546173e-03,1.287670433521270752e-02,5.712364800274372101e-03,1.100603491067886353e-03,2.489985898137092590e-03
